,Unnamed: 0,word,word_dur,syll,quantity,stress,segment,seg_duration,seg_midpoint,ictus,f1,f2,euc,fileid,performer
539,217,"saaniteki,",1.24581661596077,te,2,1,e,0.2001020470347043,58.45047080161395,ictus,672.156046539269,1490.2883897998113,818.1323432605423,18,MH
541,219,"saaniteki,",1.24581661596077,"ki,",2,0,i,0.1909075462184475,58.81509960644256,off,806.187987634014,2040.9717758513268,1234.7837882173128,18,MH
547,225,ärmätus,0.8801778048406561,tus,2,0,u,0.1814258559781265,62.22023904365095,ictus,846.2312627346976,1565.909283067882,719.6780203331846,18,MH
550,228,sei,0.408479378062843,sei,3,1,e,0.1633172454436078,62.55746070605513,off,884.2016988129255,1249.9555817937369,365.7538829808111,18,MH
553,231,obese.,0.6189823321606909,o,1,1,o,0.1307333373960091,63.42485336679987,ictus,1007.2476874481932,1487.2624691559536,480.0147817077602,18,MH
557,235,obese.,0.6189823321606909,se.,2,0,e,0.1997190302625568,63.87860951513128,off,851.6458577659436,1152.4850194296223,300.83916166367874,18,MH
562,240,tõsta,0.7039136510967126,ta,1,0,a,0.2587986474982102,67.67501535549448,off,720.9728243534087,1747.064379451877,1026.091555098468,18,MH
563,241,"usselinki,",1.2050854887464055,us,2,1,u,0.1852415707564176,67.89703546462181,ictus,692.4329052417163,1832.348943361162,1139.9160381194458,18,MH
566,244,"usselinki,",1.2050854887464055,se,1,0,e,0.2294503472664502,68.25531129189514,off,634.9862299860328,1099.522246225264,464.5360162392311,18,MH
568,246,"usselinki,",1.2050854887464055,lin,2,0,i,0.2081061289160857,68.5461262669189,ictus,614.5885722672132,1693.547641715665,1078.9590694484514,18,MH
571,249,"usselinki,",1.2050854887464055,"ki,",2,0,i,0.2072432808666775,68.90587852755667,off,396.25855037384673,988.9668637531106,592.7083133792639,18,MH
572,250,"Anna,",0.5139386632906024,an,2,1,a,0.1825261086643479,71.76255986233448,ictus,964.1726402046892,2192.12784277999,1227.9552025753007,18,MH
575,253,"Anna,",0.5139386632906024,"na,",2,0,a,0.1682001111513216,72.10113541571725,off,1171.9430725729198,1345.6863095370647,173.7432369641449,18,MH
577,255,sina,0.6582755654631427,si,1,1,i,0.2748068112610013,72.4429635648691,ictus,1138.7427326881907,1669.9782123816638,531.235479693473,18,MH
580,258,anna,0.6201101367133361,an,2,1,a,0.2674155138419252,72.97721879367703,ictus,458.7893840488267,1683.228923188242,1224.4395391394155,18,MH
583,261,anna,0.6201101367133361,na,1,0,a,0.1979490398312435,73.36464665355376,ictus,1093.8641595397726,1790.5979967014623,696.73383716169,18,MH
585,263,penki!,0.6485664076338225,pen,2,1,e,0.1775440907648828,73.62925099028159,ictus,560.995730414455,1704.3764562566273,1143.3807258421723,18,MH
588,266,penki!,0.6485664076338225,ki!,2,0,i,0.1887264438168898,74.01782435919478,off,849.6370203966266,1830.3249298806045,980.687909483978,18,MH
590,268,"Perenaine,",1.3559651622981903,pe,1,0,e,0.2859933815868487,76.84365195699712,ictus,754.4766243657799,2085.267445091538,1330.7908207257578,18,MH
594,272,"Perenaine,",1.3559651622981903,nai,2,1,a,0.1787578286843256,77.43887927408898,ictus,649.2532304578345,1625.2933962879226,976.040165830088,18,MH
595,273,"Perenaine,",1.3559651622981903,nai,2,1,i,0.12701654229447,77.59176645957837,ictus,822.7672218818295,2232.010748008598,1409.2435261267683,18,MH
597,275,"Perenaine,",1.3559651622981903,"ne,",2,0,e,0.2120332707016956,77.8343768708167,ictus,1062.8624481202664,1793.48507587698,730.6226277567134,18,MH
599,277,"linnukene,",1.3044839110778383,lin,2,1,i,0.1932399296818943,78.10566128515904,ictus,474.8293135669833,1499.5026994831965,1024.6733859162132,18,MH
602,280,"linnukene,",1.3044839110778383,nu,2,0,u,0.1414054465711842,78.43992772826616,off,386.09735904432415,2252.133458862972,1866.0360998186477,18,MH
604,282,"linnukene,",1.3044839110778383,ke,1,0,e,0.2881469477299845,78.80678148116311,ictus,664.100444579361,1050.5175297541314,386.4170851747704,18,MH
606,284,"linnukene,",1.3044839110778383,"ne,",2,0,e,0.2219857252847816,79.13388455460299,off,683.440302726601,1971.0632054521984,1287.6229027255977,18,MH
608,286,tagant,0.6557846811274715,ta,1,0,a,0.2343210541359042,81.98724257823436,ictus,962.7029915702584,2123.8411595098632,1161.138167939605,18,MH
614,292,laudjas,0.5769859232853207,laud,2,1,a,0.1341381149941014,82.54308612957779,ictus,880.5478151605082,1578.7426527310606,698.1948375705524,18,MH
615,293,laudjas,0.5769859232853207,laud,2,1,u,0.1092690332457664,82.66478970369772,ictus,1043.466948676877,1488.8342332425711,445.3672845656938,18,MH
618,296,laudjas,0.5769859232853207,jas,2,0,a,0.0891873520268262,82.9089473433776,off,930.5409579191224,1512.748072479164,582.2071145600414,18,MH
621,299,"tasane,",1.2844147422095489,ta,1,1,a,0.2463521399945136,83.20535482569434,ictus,781.2848385131254,2349.8543672393207,1568.5695287261954,18,MH
625,303,"tasane,",1.2844147422095489,"ne,",2,0,e,0.5621789338367478,84.00058617564046,ictus,1064.8952509165142,1821.0490639401155,756.1538130236013,18,MH
627,305,puhu,0.6626510734943452,pu,1,1,u,0.2894618922157264,86.97517148205128,ictus,1046.4194502460666,2172.3576657025887,1125.938215456522,18,MH
631,309,tuli,0.6223513349814453,tu,1,1,u,0.268786042771751,87.64196762661966,ictus,366.3330103586729,1013.6068799649148,647.273869606242,18,MH
635,313,"tubadesse,",1.2642146068427138,tu,1,1,u,0.2539179432987737,88.23919685318054,ictus,418.4263762726746,1860.3027373485847,1441.8763610759106,18,MH
639,317,"tubadesse,",1.2642146068427138,des,2,0,e,0.1520000000000152,88.8394893707483,ictus,861.865868547002,1326.3697650801855,464.5038965331835,18,MH
642,320,"tubadesse,",1.2642146068427138,"se,",2,0,e,0.1900253726312399,89.20350205706393,off,535.3183829467034,1770.2278715167454,1234.909488570042,18,MH
650,328,lõke,0.6348278285008604,ke,1,0,e,0.1877125842747915,93.06313879512751,off,919.9065641958554,1884.228951287702,964.3223870918468,18,MH
655,333,"põrmandulle,",1.2567078977023698,man,2,0,a,0.1343840703826231,93.63205328793794,off,724.8955552660514,1600.2113835586172,875.3158282925658,18,MH
658,336,"põrmandulle,",1.2567078977023698,dul,2,0,u,0.1792681203382216,93.94043380506707,ictus,1094.2683543681037,1615.9020673248317,521.633712956728,18,MH
661,339,"põrmandulle,",1.2567078977023698,"le,",2,0,e,0.2363196924427484,94.29554313874593,off,774.3513802653912,1131.185835843887,356.8344555784957,18,MH
665,343,võta,0.553919491282926,ta,1,0,a,0.1843386824717754,97.38314285180728,off,671.4679541944784,1421.8835767973646,750.4156226028863,18,MH
667,345,pirdu,0.6454373817867634,pir,2,1,i,0.1395619837468587,97.64102654818062,ictus,786.1236359438257,2102.8598722846878,1316.7362363408615,18,MH
670,348,pirdu,0.6454373817867634,du,1,0,u,0.190070932539669,98.0257141085601,ictus,678.5500235026989,2067.747920199076,1389.197896696377,18,MH
672,350,"pistussesta,",1.244203605560898,pis,2,1,i,0.1640298748802422,98.26327573716306,ictus,715.4887017631377,2019.513790649946,1304.0250888868084,18,MH
675,353,"pistussesta,",1.244203605560898,tus,2,0,u,0.1524843896493593,98.6012389915538,off,512.2330221557426,1999.472092530807,1487.2390703750643,18,MH
678,356,"pistussesta,",1.244203605560898,ses,2,0,e,0.1389365079365063,98.91375892857144,ictus,521.4379978538643,1713.1574144153742,1191.71941656151,18,MH
681,359,"pistussesta,",1.244203605560898,"ta,",2,0,a,0.2051307597559031,99.26238780051288,off,608.1212451207971,1830.0884455003256,1221.9672003795288,18,MH
685,363,võta,0.6175671138323793,ta,1,0,a,0.2531552673822119,102.49934030848576,ictus,781.9891697198647,1643.3144065967197,861.325236876855,18,MH
687,365,halgu,0.5997235221819892,hal,2,1,a,0.1328623001867441,102.76895365601035,ictus,826.8001184655706,1609.463254788066,782.6631363224955,18,MH
690,368,halgu,0.5997235221819892,gu,1,0,u,0.1634105721839915,103.14393617826688,ictus,951.927636771316,1504.514096715592,552.5864599442763,18,MH
691,369,ahju,0.5553865092190335,ah,2,1,a,0.2196809003422828,103.33548191453,ictus,511.6684892245116,1248.203646649505,736.5351574249933,18,MH
694,372,ahju,0.5553865092190335,ju,1,0,u,0.1186091897149452,103.7217233787204,off,978.8310893809852,1212.342539912681,233.51145053169603,18,MH
700,378,Kui,0.2139155575475939,kui,3,1,u,0.055499999999995,106.96142644557824,ictus,869.4491085583941,2021.7460082994824,1152.2968997410885,18,MH
702,380,ei,0.1220939368712521,ei,3,1,e,0.0469592064889354,107.08849518551752,ictus,986.287028178609,1557.231242917385,570.9442147387763,18,MH
703,381,ole,0.2444698678531978,o,1,1,o,0.1187219422999419,107.24881845061871,off,896.9637829783603,1350.2090275698172,453.24524459145687,18,MH
707,385,pirdu,0.5679244044055167,pir,2,1,i,0.1451267006802652,107.56785161564626,ictus,568.0253351567832,2213.8190293985085,1645.7936942417257,18,MH
710,388,pirdu,0.5679244044055167,du,1,0,u,0.1573133417379608,107.92084712053403,ictus,664.2897478918169,2271.215034967985,1606.9252870761682,18,MH
712,390,"pistussenna,",1.2991844721808548,pis,2,1,i,0.1689909605342023,108.16413738537916,ictus,706.3975436579923,1869.7056874942448,1163.3081438362528,18,MH
715,393,"pistussenna,",1.2991844721808548,tus,2,0,u,0.1643572227113026,108.5163625254592,off,412.39884226901466,2045.9626571743604,1633.5638149053457,18,MH
718,396,"pistussenna,",1.2991844721808548,sen,2,1,e,0.1697795215938669,108.84706174208944,ictus,407.0425514947293,1228.709184605496,821.6666331107668,18,MH
721,399,"pistussenna,",1.2991844721808548,"na,",2,0,a,0.2141193396084446,109.19162859377964,off,702.7674168587488,1657.4734224447884,954.7060055860396,18,MH
725,403,võta,0.5262261308476326,ta,1,0,a,0.1946361993977348,112.2401361945188,ictus,769.1541592809301,1577.591673520843,808.4375142399128,18,MH
730,408,lõmmu,0.6177580728609797,mu,1,0,u,0.1595298273961276,112.8754474533806,off,892.6353706634771,1779.9859021511588,887.3505314876817,18,MH
735,413,lõhna,0.6069830489172148,na,1,0,a,0.1878368259557845,113.468277003018,off,710.6765219253161,1703.2805993107422,992.604077385426,18,MH
741,419,kui,0.1830531733980365,kui,3,1,u,0.0560000000000115,116.72724759070294,ictus,867.3106584229023,2272.6094322941835,1405.2987738712814,18,MH
743,421,ei,0.1587594795303601,ei,3,1,e,0.0746846692762375,116.87097760583808,ictus,710.0904838591218,1481.2506201058764,771.1601362467545,18,MH
745,423,ole,0.2239580533545222,o,1,1,o,0.086708140426154,117.03574882094338,off,903.4107024982742,1134.3705569734616,230.9598544751874,18,MH
752,430,lõmmu,0.5978319686822147,mu,1,0,u,0.1775470706061668,117.72541123746396,off,715.7873000056209,1687.7858325981626,971.9985325925418,18,MH
757,435,lõhna,0.5804793622720439,na,1,0,a,0.160664489347468,118.31433189036537,off,711.7801930565942,1716.349431998628,1004.5692389420338,18,MH
765,443,võta,0.6190052599700522,ta,1,0,a,0.2315918064362705,121.87283764310884,ictus,779.3202951177575,1686.5800260812855,907.259730963528,18,MH
769,447,roogu,0.6113259500402677,gu,1,0,u,0.2089684688757955,122.49547526192936,off,897.6023280120202,1466.6522880719665,569.0499600599461,18,MH
774,452,esta!,0.5564665968939835,es,2,1,e,0.1987663044929348,123.31360643108688,ictus,981.173215407552,1707.794983980293,726.6217685727411,18,MH
777,455,esta!,0.5564665968939835,ta!,2,0,a,0.194880706929112,123.67324952226984,off,790.6719938619241,1644.8938947175088,854.2219008555847,18,MH
779,457,Siin,0.4580033133239567,siin,3,1,i,0.1612428290835623,136.07524054690944,ictus,1096.3849767196948,2276.646798424395,1180.2618217047002,18,MH
781,459,om,0.1566184255369762,om,3,1,o,0.0652960128496147,136.3760188728269,off,448.7944565983989,1988.5267497224008,1539.7322931240017,18,MH
784,462,siin,0.406809067127142,siin,3,1,i,0.1090000000000088,140.9022531887755,ictus,735.8118523380465,2277.4312712174765,1541.61941887943,18,MH
786,464,om,0.1526285716826407,om,3,1,o,0.0650398841417541,141.21232501257765,ictus,460.4795804784702,1914.337359722655,1453.8577792441847,18,MH
789,467,siin,0.4863629548795813,siin,3,1,i,0.1399070294784508,145.78399596088434,ictus,899.6960747907608,1965.4986592159223,1065.8025844251615,18,MH
791,469,om,0.2192449447665865,om,3,1,o,0.153379413798433,146.19300220689922,ictus,413.1653162796253,2220.72679824694,1807.5614819673144,18,MH
794,472,Kui,0.3425517241307432,kui,3,1,u,0.1143424170881246,155.36571721974394,ictus,792.6047015374836,1720.8634594287112,928.2587578912276,18,MH
797,475,sa,0.1899755909172142,sa,3,1,a,0.0804981317445765,155.73196618417637,off,566.2439732887594,1000.3147505285392,434.0707772397798,18,MH
798,476,ei,0.0837180570143516,ei,3,1,e,0.0545676510357111,155.79949907556653,off,649.8051050954373,1418.0145955665714,768.2094904711341,18,MH
804,482,ma,0.2003720673943121,ma,3,1,a,0.103304353157057,156.37742782850594,ictus,1021.9821886262694,1487.7481767502206,465.7659881239513,18,MH
806,484,juhate:,1.279588786254294,ju,1,1,u,0.1822181678356287,156.6503036723356,ictus,336.0412926472471,1267.1464635248387,931.1051708775916,18,MH
810,488,juhate:,1.279588786254294,te:,2,0,e,0.5325661236645942,157.44238572950647,ictus,794.8542447076204,1622.0834445301537,827.2291998225332,18,MH
812,490,karask,0.492682755250911,ka,1,0,a,0.1004034547784726,160.113253984062,ictus,619.2227940519093,840.7719402780202,221.5491462261109,18,MH
817,495,om,0.1592926624822439,om,3,1,o,0.0909320974481886,160.49368963438246,off,1017.2132617135652,1441.7822146248366,424.56895291127125,18,MH
820,498,kambren,0.6039116254144687,kamb,2,1,a,0.1812534688134235,160.7452069929813,ictus,762.4439651597277,1546.458626580183,784.014661420455,18,MH
827,505,kapi,0.6306686169687055,ka,2,1,a,0.1663047291174564,161.3591245920624,ictus,745.8014554482057,1573.775463439662,827.9740079914562,18,MH
829,507,kapi,0.6306686169687055,pi,1,0,i,0.2285066379161264,161.72784317156572,ictus,989.70548028887,1536.5890969862592,546.8836166973891,18,MH
834,512,Kadri,0.4597272136102504,kad,2,1,a,0.2275243577855974,164.9338118703633,ictus,997.436036675605,1810.8209421840963,813.3849055084913,18,MH
837,515,Kadri,0.4597272136102504,ri,1,0,i,0.0329853477642529,165.20944107831622,off,849.500734883925,1425.1539998228432,575.6532649389181,18,MH
838,516,ei,0.1188162309260292,ei,3,1,e,0.0793158140994307,165.26559165924806,off,1144.537382350997,1483.587343439595,339.0499610885984,18,MH
841,519,taha,0.5656831596234326,ta,1,1,a,0.2368891857537107,165.54894441812235,ictus,605.3188833510926,1993.6309167073036,1388.3120333562108,18,MH
845,523,kanaliha –,1.259632348541686,ka,1,1,a,0.2668150742482567,166.15284473044954,ictus,983.8763407453216,1375.3954643184009,391.5191235730792,18,MH
849,527,kanaliha –,1.259632348541686,li,1,1,i,0.2774761203343701,166.8036156802366,ictus,1059.325958754266,1702.2708714884736,642.9449127342075,18,MH
852,530,kukk,0.4185299531258692,kukk,3,1,u,0.1326819678295692,169.79764716137967,ictus,647.173632122605,2184.5753378004715,1537.4017056778666,18,MH
854,532,om,0.2193629972065309,om,3,1,o,0.1388703457548104,170.1373147226434,off,769.7808979486969,837.9484505300343,68.16755258133742,18,MH
857,535,kana,0.5640762785310187,ka,1,1,a,0.279749261988286,170.47181328507148,ictus,783.4882630791146,1196.8619293719062,413.37366629279154,18,MH
861,539,kannustenu.,1.220983025750883,kan,2,1,a,0.2055129028213684,171.04799156446234,ictus,767.9105262868718,1475.9078090484777,707.9972827616059,18,MH
864,542,kannustenu.,1.220983025750883,nus,2,0,u,0.0994465318362358,171.35002474995488,off,969.2177523691628,1234.9988231157656,265.78107074660284,18,MH
867,545,kannustenu.,1.220983025750883,te,1,0,e,0.2347669600976303,171.6893645358242,ictus,636.0458128928803,1338.8713003823354,702.8254874894551,18,MH
869,547,kannustenu.,1.220983025750883,nu.,2,0,u,0.1990523594916453,171.9727756715086,off,842.1389443466686,2134.0739769069246,1291.935032560256,18,MH
873,551,"Saagu,",0.5947678411547201,"gu,",2,0,u,0.1671274462761403,175.1736008929253,ictus,1038.734932391757,1441.0977965855789,402.3628641938219,18,MH
877,555,"saagu,",0.4244652220354794,"gu,",2,0,u,0.0356381125488951,175.6638107818244,off,614.6220941236278,1691.29264929514,1076.6705551715122,18,MH
879,557,ma,0.1625356235107631,ma,3,1,a,0.1001689265501966,175.7940809983345,ictus,1025.739143018371,1602.3109295638585,576.5717865454876,18,MH
881,559,sajatan:,1.1252781713688762,sa,1,1,a,0.2616289438570902,176.048433387811,ictus,516.1064469004716,961.5285657011908,445.4221188007191,18,MH
885,563,sajatan:,1.1252781713688762,tan:,2,0,a,0.3056196512312681,176.69555984628934,ictus,916.8817786802888,1558.414304029294,641.5325253490054,18,MH
890,568,"Saagu,",0.5533716986663535,"gu,",2,0,u,0.1419082643145373,179.8648476270552,ictus,1128.0177593507228,1344.7820994897424,216.7643401390196,18,MH
894,572,"saagu,",0.5011855842639932,"gu,",2,0,u,0.0959058834085624,180.38903440177225,off,477.3112100828577,909.8546182945652,432.54340821170734,18,MH
896,574,ma,0.1237495269787416,ma,3,1,a,0.0785889069476297,180.52144241698144,off,931.258366734596,1480.3094639621952,549.0510972275993,18,MH
898,576,sajatan:,1.2128794178807425,sa,1,1,a,0.1993719560520617,180.76402519287865,ictus,827.2092607888457,1000.0178465388336,172.80858574998808,18,MH
902,580,sajatan:,1.2128794178807425,tan:,2,0,a,0.2335824815759224,181.38840017802664,ictus,1010.630450055761,1744.3837861779928,733.7533361222318,18,MH
908,586,sinu,0.2859553356441893,si,1,1,i,0.0528518373862141,184.4835181714429,off,693.8559934276564,2304.590269299888,1610.7342758722316,18,MH
914,592,tütar,0.6087168592087551,tar,2,0,a,0.1242709117776428,185.1301927808061,off,661.844882708887,2055.52051575538,1393.6756330464932,18,MH
919,597,"seenetagu,",1.2863471737797738,ne,2,0,e,0.1159509173278081,185.7456138928507,off,720.734919604123,1828.526512720347,1107.791593116224,18,MH
921,599,"seenetagu,",1.2863471737797738,ta,1,0,a,0.2672766907894583,186.106240898438,ictus,799.4308309884563,2283.102183647639,1483.6713526591825,18,MH
923,601,"seenetagu,",1.2863471737797738,"gu,",2,0,u,0.2028849814004445,186.43519249070025,off,932.9985932361934,1433.0151883045878,500.0165950683944,18,MH
924,602,aia,0.5776198788942679,ai,2,1,a,0.2147876048017849,189.1654080852508,ictus,865.5639231526164,2153.5482399591947,1287.984316806578,18,MH
925,603,aia,0.5776198788942679,ai,2,1,i,0.0793780278615088,189.3124909015825,ictus,1006.4313747107748,1635.6217743740222,629.1903996632475,18,MH
930,608,hääre,0.5947863937632292,re,1,0,e,0.1659928344190007,190.14742413829796,off,901.0339245573454,1773.3950236039277,872.3610990465824,18,MH
931,609,"allitagu,",1.184792322758511,al,2,1,a,0.2275354109156921,190.34418826096527,ictus,890.6536580589456,1851.3686441816155,960.7149861226698,18,MH
934,612,"allitagu,",1.184792322758511,li,2,0,i,0.0784994278504314,190.6672877740243,off,942.9070643348724,1397.09106860662,454.1840042717474,18,MH
936,614,"allitagu,",1.184792322758511,ta,1,0,a,0.2159116206954081,190.97803377298564,ictus,677.3964722261919,2067.8097854470343,1390.4133132208424,18,MH
938,616,"allitagu,",1.184792322758511,"gu,",2,0,u,0.2012232949326176,191.31460123079964,off,1107.7426624159268,1506.2038602897703,398.4611978738437,18,MH
940,618,vennal,0.5832152661194812,ven,2,1,e,0.1473316326530778,193.89147661564624,ictus,790.1649072027233,2286.9746779321263,1496.809770729403,18,MH
943,621,vennal,0.5832152661194812,nal,2,0,a,0.1200000000000045,194.1931424319728,off,735.9822992881165,2147.077909217305,1411.0956099291889,18,MH
946,624,vii,0.5343682030908212,vii,3,1,i,0.2887550967941763,194.54610629750903,ictus,978.9584319665938,1574.6459709667026,595.6875390001088,18,MH
949,627,"kandijaksa,",1.3086774630870082,kan,2,1,a,0.2309271977003391,195.05706616305457,ictus,472.1414111738919,1839.714552116871,1367.573140942979,18,MH
952,630,"kandijaksa,",1.3086774630870082,di,1,0,i,0.2087958739636803,195.44901277730384,ictus,1163.5350597805427,1526.975563372749,363.4405035922064,18,MH
954,632,"kandijaksa,",1.3086774630870082,jak,2,0,a,0.1529954011187158,195.682324201328,ictus,281.0564784774362,1129.6198127794958,848.5633343020595,18,MH
957,635,"kandijaksa,",1.3086774630870082,"sa,",2,0,a,0.1679217817156768,196.06667850169944,off,923.5534352149372,1421.0984380750642,497.5450028601271,18,MH
959,637,õel,0.5585828972133413,õel,3,1,e,0.2167765140507356,198.95564510702505,off,762.6339361583838,1592.2226630197235,829.5887268613398,18,MH
964,642,õvve,0.5508827716555516,ve,1,0,e,0.1714303511043624,199.59888363418884,off,878.6384036264792,1711.5869017205623,832.9484980940831,18,MH
969,647,"pühkijaksa,",1.2196746963443843,ki,1,0,i,0.1815855775120667,200.23679696959505,off,538.5879094298058,2058.5876224797485,1519.9997130499428,18,MH
971,649,"pühkijaksa,",1.2196746963443843,jak,2,0,a,0.1481612252949276,200.47359329589895,ictus,684.1107911892012,2178.644751876618,1494.5339606874168,18,MH
974,652,"pühkijaksa,",1.2196746963443843,"sa,",2,0,a,0.1609692418097097,200.82378888518053,off,1060.254567735053,1567.397979781655,507.1434120466024,18,MH
976,654,õel,0.6154750732737,õel,3,1,e,0.2633610478043806,203.71933861630583,ictus,628.1010927740904,1585.286389667131,957.1852968930408,18,MH
981,659,õvve,0.5043809197423457,ve,1,0,e,0.1710662758553667,204.32789155629504,off,682.0099001146972,1670.0279004485033,988.018000333806,18,MH
986,664,"pühkijaksa,",1.2317852188280654,ki,1,0,i,0.1520193012415518,204.97359766082485,off,458.6099630527447,1767.752790268771,1309.1428272160265,18,MH
988,666,"pühkijaksa,",1.2317852188280654,jak,2,0,a,0.1514105514602306,205.2089055308321,ictus,577.3066109967932,2208.6663048670957,1631.3596938703022,18,MH
991,669,"pühkijaksa,",1.2317852188280654,"sa,",2,0,a,0.1599863667548788,205.56521672967332,off,868.2500693861393,1574.3060095681678,706.0559401820285,18,MH
993,671,vennanaistel,1.1191563689971815,ven,2,1,e,0.1553788001027101,208.15597065005136,ictus,832.8665522592262,2072.881729817613,1240.015177558387,18,MH
996,674,vennanaistel,1.1191563689971815,na,1,0,a,0.1800212167653967,208.48351708371675,ictus,800.0845336356185,2277.080743667766,1476.9962100321477,18,MH
998,676,vennanaistel,1.1191563689971815,nais,2,1,a,0.104703242955054,208.68640368817915,ictus,434.6109994425756,1345.494592600411,910.8835931578352,18,MH
999,677,vennanaistel,1.1191563689971815,nais,2,1,i,0.0692463798415303,208.7733784995774,ictus,839.7394654623436,1894.9440761317423,1055.2046106693988,18,MH
1002,680,vennanaistel,1.1191563689971815,tel,2,0,e,0.0988630441546831,209.0237750588036,off,921.7742761449362,1458.4339773938132,536.659701248877,18,MH
1005,683,vemmeldada!,1.1487775336404695,vem,2,1,e,0.1538164310281615,209.3036048181445,ictus,880.7883704538054,2194.997289960732,1314.2089195069266,18,MH
1008,686,vemmeldada!,1.1487775336404695,mel,2,0,e,0.1241325583735886,209.5869508753016,off,624.5982325622612,1841.4806945582463,1216.882461995985,18,MH
1011,689,vemmeldada!,1.1487775336404695,da,1,0,a,0.1917249405721008,209.8932989880473,ictus,698.9181664794161,1789.261042198448,1090.3428757190318,18,MH
1013,691,vemmeldada!,1.1487775336404695,da!,2,0,a,0.2184225463537643,210.19585710651015,off,975.7516723704848,1741.3832678709437,765.631595500459,18,MH
1014,692,Ega,0.3019549256837592,e,1,1,e,0.1240202203320848,212.6463977307305,ictus,560.7049810384767,2281.323900774179,1720.6189197357023,18,MH
1018,696,me,0.1918078458745924,me,3,1,e,0.1306152214849021,213.0128427813804,off,786.5696826027593,2416.2425915934177,1629.6729089906585,18,MH
1019,697,(e)i,0.0963896124856376,(e,2,1,e,0.0430541563426913,213.09967747029415,off,650.2155509097109,2193.29137681137,1543.0758259016588,18,MH
1021,699,ole,0.5210713899493271,o,1,1,o,0.2845359616090945,213.31680798541305,ictus,834.6566462796748,2065.5957615637008,1230.939115284026,18,MH
1035,713,me,0.2514439158305777,me,3,1,e,0.1912693034950621,217.3989753530037,ictus,849.7463288157294,2060.450056951565,1210.7037281358355,18,MH
1036,714,olem,0.2428475426397938,o,1,1,o,0.0728974357249399,217.5310587226137,ictus,847.0370768687517,1940.7947921973423,1093.7577153285908,18,MH
1041,719,pal´lalt,0.6144992759565469,pal´,2,1,a,0.1993311793361556,217.9030811732532,ictus,753.32178287893,1427.659685240867,674.337902361937,18,MH
1048,726,nal,0.2635933979557592,nal,3,1,a,0.1593365000879032,218.47024437639695,ictus,751.8729250167928,1968.0749229830817,1216.201997966289,18,MH
1051,729,lasandi.,0.817361995538846,las,3,1,a,0.1778640000981113,218.7518623765523,off,409.831704572357,1544.4602808367565,1134.6285762643993,18,MH
1056,734,lasandi.,0.817361995538846,di.,2,0,i,0.1669434668421558,219.34944048342112,off,1143.8524347334942,1585.1120924654342,441.25965773194,18,MH
1058,1,"Kuus,",0.6904164697164107,"kuus,",3,1,u,0.2321035604004513,0.2582864160118787,ictus,1218.1438663198326,2223.410006367012,1005.2661400471796,92,LK
1061,4,"kuus,",0.6616470223470846,"kuus,",3,1,u,0.2936820560168974,0.9380182714703432,ictus,669.5876001745089,1146.386219478789,476.79861930428,92,LK
1064,7,"kul´likene,",1.3173286874511427,kul´,2,1,u,0.2047163278875921,1.5472148224110434,ictus,583.2236025600004,1227.6753181562349,644.4517155962343,92,LK
1073,16,mis,0.3535661473407869,mis,3,1,i,0.1625982234707996,2.83125701071358,ictus,778.2095426229307,1974.353154361264,1196.1436117383334,92,LK
1076,19,see,0.275741510580676,see,3,1,e,0.0899338263779072,3.143418389381525,off,563.0306721743051,1187.7790362765188,624.7483641022137,92,LK
1079,22,kul´li,0.6653647176438282,kul´,2,1,u,0.206098352116038,3.505027316276027,ictus,665.231450478261,2073.823248821648,1408.5917983433872,92,LK
1084,27,meile,0.7334570416250452,mei,2,1,e,0.192983002435926,4.1500916279923,ictus,289.0457322325349,1463.7842301622445,1174.7384979297096,92,LK
1085,28,meile,0.7334570416250452,mei,2,1,i,0.1196266213566303,4.306396439888578,ictus,604.1435720555119,2376.2739462191603,1772.1303741636484,92,LK
1087,30,meile,0.7334570416250452,le,1,0,e,0.2598290864416572,4.567607053484146,off,595.2901112047198,1421.355268394919,826.0651571901992,92,LK
1089,32,tul´l?,0.4373802966408071,tul´l?,3,1,u,0.2102990617356823,4.857006704623629,ictus,275.4993841444681,1361.0608937391082,1085.56150959464,92,LK
1093,36,tahab,0.6412216190270215,ta,1,1,a,0.2553862670281361,8.669689461134729,ictus,641.9163625496122,1538.4414412599874,896.5250787103752,92,LK
1098,41,talu,0.8034734631845915,ta,1,1,a,0.3648689539549643,9.338458793632237,ictus,932.85790882227,1413.544051103722,480.6861422814519,92,LK
1101,44,"anisida,",1.2761320468911812,a,1,1,a,0.3704565308313441,10.061086542059664,ictus,599.3144700256498,1210.4748968330414,611.1604268073916,92,LK
1105,48,"anisida,",1.2761320468911812,si,1,0,i,0.293498015280015,10.795931547322546,ictus,817.5846340245901,1145.5941118173105,328.0094777927204,92,LK
1107,50,"anisida,",1.2761320468911812,"da,",2,0,a,0.1447902584220468,11.079595194324147,off,461.39102858887287,1923.492617981379,1462.1015893925062,92,LK
1110,53,mõisa,0.7226916492539424,mõi,2,1,i,0.1455825605985268,11.528951144244845,ictus,905.8996993055272,1411.4304378548106,505.53073854928334,92,LK
1112,55,mõisa,0.7226916492539424,sa,1,0,a,0.2000111814868894,11.774676382045673,off,696.2239457396422,1292.438566579837,596.2146208401948,92,LK
